Date,URM,LRM,Distance,Year,month,dom
7/15/2011,154,153.5,0.5,2011,7,15
7/16/2011,99,74,25,2011,7,16
7/16/2011,155.5,152.5,3,2011,7,16
7/17/2011,99,74,25,2011,7,17
7/17/2011,156,152.5,3.5,2011,7,17
7/18/2011,99,74,25,2011,7,18
7/18/2011,156,152.5,3.5,2011,7,18
7/19/2011,99,74,25,2011,7,19
7/19/2011,157.5,152.5,5,2011,7,19
7/2/2011,94,74,20,2011,7,2
7/20/2011,99,74,25,2011,7,20
7/20/2011,158,152.5,5.5,2011,7,20
7/21/2011,99,74,25,2011,7,21
7/21/2011,158,152,6,2011,7,21
7/22/2011,99,74,25,2011,7,22
7/22/2011,157.5,152.5,5,2011,7,22
7/23/2011,99,74,25,2011,7,23
7/23/2011,157.5,152,5.5,2011,7,23
7/24/2011,99,74,25,2011,7,24
7/24/2011,156,152,4,2011,7,24
7/25/2011,99,74,25,2011,7,25
7/25/2011,154,152.5,1.5,2011,7,25
7/26/2011,99,74,25,2011,7,26
7/27/2011,100.5,74,26.5,2011,7,27
7/3/2011,95.5,74,21.5,2011,7,3
7/30/2011,156,153,3,2011,7,30
7/31/2011,155.5,152.5,3,2011,7,31
7/4/2011,95.5,74,21.5,2011,7,4
7/5/2011,96.5,74,22.5,2011,7,5
7/6/2011,97.5,74,23.5,2011,7,6
7/7/2011,98,74,24,2011,7,7
7/8/2011,98,74,24,2011,7,8
7/9/2011,98,74,24,2011,7,9
7/9/2011,154,153.5,0.5,2011,7,9
8/1/2011,155,152,3,2011,8,1
8/10/2011,159,152,7,2011,8,10
8/11/2011,92.5,74,18.5,2011,8,11
8/11/2011,161,152,9,2011,8,11
8/12/2011,98.5,74,24.5,2011,8,12
8/12/2011,152,152,0,2011,8,12
8/13/2011,98.5,74,24.5,2011,8,13
8/13/2011,164,152,12,2011,8,13
8/14/2011,98.5,74,24.5,2011,8,14
8/14/2011,165,152,13,2011,8,14
8/15/2011,100,74,26,2011,8,15
8/15/2011,152.5,152.5,0,2011,8,15
8/16/2011,100.5,74,26.5,2011,8,16
8/16/2011,158.5,152.5,6,2011,8,16
8/17/2011,101,74,27,2011,8,17
8/17/2011,159.5,152.5,7,2011,8,17
8/18/2011,101,74,27,2011,8,18
8/18/2011,159,152.5,6.5,2011,8,18
8/19/2011,84,74,10,2011,8,19
8/19/2011,155,152.5,2.5,2011,8,19
8/20/2011,154.5,152.5,2,2011,8,20
8/30/2011,163,152.5,10.5,2011,8,30
8/8/2011,157.5,152.5,5,2011,8,8
8/9/2011,158.5,152.5,6,2011,8,9
9/1/2011,164,152.5,11.5,2011,9,1
9/10/2011,163,152.5,10.5,2011,9,10
9/11/2011,163,152.5,10.5,2011,9,11
9/13/2011,163,152.5,10.5,2011,9,13
9/15/2011,162.5,152.5,10,2011,9,15
9/16/2011,159.5,152.5,7,2011,9,16
9/17/2011,162,152.5,9.5,2011,9,17
9/18/2011,160,152.5,7.5,2011,9,18
9/19/2011,159,152.5,6.5,2011,9,19
9/2/2011,165,152.5,12.5,2011,9,2
9/20/2011,162,152.5,9.5,2011,9,20
9/21/2011,162,152.5,9.5,2011,9,21
9/22/2011,162,152.5,9.5,2011,9,22
9/23/2011,162,152.5,9.5,2011,9,23
9/24/2011,162.5,152.5,10,2011,9,24
9/25/2011,162.5,152.5,10,2011,9,25
9/27/2011,79,77.5,1.5,2011,9,27
9/27/2011,163,152,11,2011,9,27
9/28/2011,84,74,10,2011,9,28
9/28/2011,163,152,11,2011,9,28
9/29/2011,93.5,74,19.5,2011,9,29
9/29/2011,163,152.5,10.5,2011,9,29
9/3/2011,165,152.5,12.5,2011,9,3
9/30/2011,93.5,74,19.5,2011,9,30
9/30/2011,152,152,0,2011,9,30
9/4/2011,165,152.5,12.5,2011,9,4
9/5/2011,163.5,152.5,11,2011,9,5
9/6/2011,165,152.5,12.5,2011,9,6
9/7/2011,163,152.5,10.5,2011,9,7
9/8/2011,163,152.5,10.5,2011,9,8
10/1/2012,100.5,74,26.5,2012,10,1
10/1/2012,137.5,132,5.5,2012,10,1
10/1/2012,164.5,151.5,13,2012,10,1
10/10/2012,100.5,74,26.5,2012,10,10
10/10/2012,137.5,132,5.5,2012,10,10
10/10/2012,167.5,151,16.5,2012,10,10
10/11/2012,100.5,74,26.5,2012,10,11
10/11/2012,137.5,132,5.5,2012,10,11
10/11/2012,167.5,151,16.5,2012,10,11
10/12/2012,100.5,74,26.5,2012,10,12
10/12/2012,137.5,132,5.5,2012,10,12
10/12/2012,167.5,151,16.5,2012,10,12
10/13/2012,99.5,74,25.5,2012,10,13
10/13/2012,137.5,132,5.5,2012,10,13
10/13/2012,167.5,151,16.5,2012,10,13
10/14/2012,99.5,74,25.5,2012,10,14
10/14/2012,137.5,132,5.5,2012,10,14
10/14/2012,167.5,151,16.5,2012,10,14
10/15/2012,99.5,74,25.5,2012,10,15
10/15/2012,137.5,132,5.5,2012,10,15
10/15/2012,167.5,152.5,15,2012,10,15
10/16/2012,87.5,74,13.5,2012,10,16
10/16/2012,137,132,5,2012,10,16
10/16/2012,165,151.5,13.5,2012,10,16
10/17/2012,86,74,12,2012,10,17
10/17/2012,137,132,5,2012,10,17
10/17/2012,164.5,151.5,13,2012,10,17
10/18/2012,92.5,74,18.5,2012,10,18
10/18/2012,137,132,5,2012,10,18
10/18/2012,163.5,151.5,12,2012,10,18
10/19/2012,92.5,74,18.5,2012,10,19
10/19/2012,137,132,5,2012,10,19
10/19/2012,163.5,151.5,12,2012,10,19
10/2/2012,100.5,74,26.5,2012,10,2
10/2/2012,137.5,132,5.5,2012,10,2
10/2/2012,164.5,151.5,13,2012,10,2
10/20/2012,92.5,74,18.5,2012,10,20
10/20/2012,136.5,133,3.5,2012,10,20
10/20/2012,163.5,151.5,12,2012,10,20
10/21/2012,91,74,17,2012,10,21
10/21/2012,136.5,133,3.5,2012,10,21
10/21/2012,163,151.5,11.5,2012,10,21
10/22/2012,91,74,17,2012,10,22
10/22/2012,136.5,133,3.5,2012,10,22
10/22/2012,163,151.5,11.5,2012,10,22
10/23/2012,91,74,17,2012,10,23
10/23/2012,136.5,133,3.5,2012,10,23
10/23/2012,163,151.5,11.5,2012,10,23
10/24/2012,90,74,16,2012,10,24
