Date,year,month,day,cfs
1/18/2001,2001,1,18,618
1/19/2001,2001,1,19,635
1/20/2001,2001,1,20,616
1/21/2001,2001,1,21,595
1/22/2001,2001,1,22,597
1/23/2001,2001,1,23,603
1/24/2001,2001,1,24,608
1/25/2001,2001,1,25,614
1/26/2001,2001,1,26,648
1/27/2001,2001,1,27,673
1/28/2001,2001,1,28,689
1/29/2001,2001,1,29,684
1/30/2001,2001,1,30,692
1/31/2001,2001,1,31,730
2/1/2001,2001,2,1,725
2/2/2001,2001,2,2,689
2/3/2001,2001,2,3,640
2/4/2001,2001,2,4,609
2/5/2001,2001,2,5,604
2/6/2001,2001,2,6,632
2/7/2001,2001,2,7,669
2/8/2001,2001,2,8,684
2/9/2001,2001,2,9,706
2/10/2001,2001,2,10,700
2/11/2001,2001,2,11,702
2/12/2001,2001,2,12,698
2/13/2001,2001,2,13,687
2/14/2001,2001,2,14,696
2/15/2001,2001,2,15,732
2/16/2001,2001,2,16,810
2/17/2001,2001,2,17,799
2/18/2001,2001,2,18,792
2/19/2001,2001,2,19,788
2/20/2001,2001,2,20,782
2/21/2001,2001,2,21,776
2/22/2001,2001,2,22,778
2/23/2001,2001,2,23,772
2/24/2001,2001,2,24,782
2/25/2001,2001,2,25,819
2/26/2001,2001,2,26,822
2/27/2001,2001,2,27,861
2/28/2001,2001,2,28,952
3/1/2001,2001,3,1,719
3/2/2001,2001,3,2,704
3/3/2001,2001,3,3,714
3/4/2001,2001,3,4,722
3/5/2001,2001,3,5,721
3/6/2001,2001,3,6,664
3/7/2001,2001,3,7,671
3/8/2001,2001,3,8,708
3/9/2001,2001,3,9,649
3/10/2001,2001,3,10,579
3/11/2001,2001,3,11,570
3/12/2001,2001,3,12,574
3/13/2001,2001,3,13,632
3/14/2001,2001,3,14,604
3/15/2001,2001,3,15,515
3/16/2001,2001,3,16,534
3/17/2001,2001,3,17,518
3/18/2001,2001,3,18,516
3/19/2001,2001,3,19,518
3/20/2001,2001,3,20,549
3/21/2001,2001,3,21,563
3/22/2001,2001,3,22,571
3/23/2001,2001,3,23,583
3/24/2001,2001,3,24,703
3/25/2001,2001,3,25,782
3/26/2001,2001,3,26,810
3/27/2001,2001,3,27,948
3/28/2001,2001,3,28,1070
3/29/2001,2001,3,29,1090
3/30/2001,2001,3,30,1190
3/31/2001,2001,3,31,1170
4/1/2001,2001,4,1,1120
4/2/2001,2001,4,2,1110
4/3/2001,2001,4,3,1190
4/4/2001,2001,4,4,1330
4/5/2001,2001,4,5,1490
4/6/2001,2001,4,6,1640
4/7/2001,2001,4,7,1300
4/8/2001,2001,4,8,1220
4/9/2001,2001,4,9,1230
4/10/2001,2001,4,10,952
4/11/2001,2001,4,11,892
4/12/2001,2001,4,12,824
4/13/2001,2001,4,13,730
4/14/2001,2001,4,14,634
4/15/2001,2001,4,15,612
4/16/2001,2001,4,16,621
4/17/2001,2001,4,17,601
4/18/2001,2001,4,18,676
4/19/2001,2001,4,19,738
4/20/2001,2001,4,20,767
4/21/2001,2001,4,21,897
4/22/2001,2001,4,22,1060
4/23/2001,2001,4,23,1130
4/24/2001,2001,4,24,965
4/25/2001,2001,4,25,840
4/26/2001,2001,4,26,832
4/27/2001,2001,4,27,838
4/28/2001,2001,4,28,858
4/29/2001,2001,4,29,848
4/30/2001,2001,4,30,830
5/1/2001,2001,5,1,1200
5/2/2001,2001,5,2,1410
5/3/2001,2001,5,3,1420
5/4/2001,2001,5,4,1560
5/5/2001,2001,5,5,1570
5/6/2001,2001,5,6,1490
5/7/2001,2001,5,7,1480
5/8/2001,2001,5,8,1730
5/9/2001,2001,5,9,1800
5/10/2001,2001,5,10,1600
5/11/2001,2001,5,11,1530
5/12/2001,2001,5,12,1550
5/13/2001,2001,5,13,1600
5/14/2001,2001,5,14,1660
5/15/2001,2001,5,15,2130
5/16/2001,2001,5,16,2410
5/17/2001,2001,5,17,2460
5/18/2001,2001,5,18,2600
5/19/2001,2001,5,19,2690
5/20/2001,2001,5,20,2710
5/21/2001,2001,5,21,2690
5/22/2001,2001,5,22,4730
5/23/2001,2001,5,23,4760
5/24/2001,2001,5,24,2480
5/25/2001,2001,5,25,2360
5/26/2001,2001,5,26,2420
5/27/2001,2001,5,27,2400
5/28/2001,2001,5,28,2530
5/29/2001,2001,5,29,2600
5/30/2001,2001,5,30,2510
5/31/2001,2001,5,31,2720
6/1/2001,2001,6,1,2520
6/2/2001,2001,6,2,2340
6/3/2001,2001,6,3,2250
6/4/2001,2001,6,4,2200
6/5/2001,2001,6,5,1780
6/6/2001,2001,6,6,1790
6/7/2001,2001,6,7,1980
6/8/2001,2001,6,8,2000
6/9/2001,2001,6,9,1740
6/10/2001,2001,6,10,1630
6/11/2001,2001,6,11,1630
6/12/2001,2001,6,12,1940
6/13/2001,2001,6,13,1760
6/14/2001,2001,6,14,1490
6/15/2001,2001,6,15,1300
6/16/2001,2001,6,16,1210
6/17/2001,2001,6,17,1060
6/18/2001,2001,6,18,1010
6/19/2001,2001,6,19,881
6/20/2001,2001,6,20,919
6/21/2001,2001,6,21,902
6/22/2001,2001,6,22,892
6/23/2001,2001,6,23,938
6/24/2001,2001,6,24,922
6/25/2001,2001,6,25,924
6/26/2001,2001,6,26,945
6/27/2001,2001,6,27,1100
6/28/2001,2001,6,28,878
6/29/2001,2001,6,29,823
6/30/2001,2001,6,30,813
7/1/2001,2001,7,1,815
7/2/2001,2001,7,2,789
7/3/2001,2001,7,3,882
7/4/2001,2001,7,4,763
7/5/2001,2001,7,5,676
7/6/2001,2001,7,6,634
7/7/2001,2001,7,7,612
7/8/2001,2001,7,8,650
7/9/2001,2001,7,9,679
7/10/2001,2001,7,10,633
7/11/2001,2001,7,11,641
7/12/2001,2001,7,12,633
7/13/2001,2001,7,13,589
7/14/2001,2001,7,14,605
7/15/2001,2001,7,15,621
7/16/2001,2001,7,16,668
7/17/2001,2001,7,17,652
7/18/2001,2001,7,18,633
7/19/2001,2001,7,19,571
7/20/2001,2001,7,20,551
7/21/2001,2001,7,21,609
7/22/2001,2001,7,22,598
7/23/2001,2001,7,23,595
7/24/2001,2001,7,24,573
7/25/2001,2001,7,25,569
7/26/2001,2001,7,26,607
7/27/2001,2001,7,27,785
7/28/2001,2001,7,28,708
7/29/2001,2001,7,29,650
7/30/2001,2001,7,30,584
7/31/2001,2001,7,31,541
8/1/2001,2001,8,1,545
8/2/2001,2001,8,2,545
8/3/2001,2001,8,3,524
8/4/2001,2001,8,4,518
8/5/2001,2001,8,5,525
8/6/2001,2001,8,6,539
8/7/2001,2001,8,7,452
8/8/2001,2001,8,8,457
8/9/2001,2001,8,9,468
8/10/2001,2001,8,10,596
8/11/2001,2001,8,11,618
8/12/2001,2001,8,12,756
8/13/2001,2001,8,13,676
8/14/2001,2001,8,14,1090
8/15/2001,2001,8,15,851
8/16/2001,2001,8,16,519
8/17/2001,2001,8,17,471
8/18/2001,2001,8,18,450
8/19/2001,2001,8,19,438
8/20/2001,2001,8,20,422
8/21/2001,2001,8,21,412
8/22/2001,2001,8,22,424
8/23/2001,2001,8,23,416
8/24/2001,2001,8,24,432
8/25/2001,2001,8,25,487
8/26/2001,2001,8,26,507
8/27/2001,2001,8,27,525
8/28/2001,2001,8,28,540
8/29/2001,2001,8,29,704
8/30/2001,2001,8,30,1050
8/31/2001,2001,8,31,677
9/1/2001,2001,9,1,645
9/2/2001,2001,9,2,611
9/3/2001,2001,9,3,597
9/4/2001,2001,9,4,554
9/5/2001,2001,9,5,482
9/6/2001,2001,9,6,469
9/7/2001,2001,9,7,520
9/8/2001,2001,9,8,527
9/9/2001,2001,9,9,555
9/10/2001,2001,9,10,564
9/11/2001,2001,9,11,578
9/12/2001,2001,9,12,565
9/13/2001,2001,9,13,626
9/14/2001,2001,9,14,603
9/15/2001,2001,9,15,739
9/16/2001,2001,9,16,554
9/17/2001,2001,9,17,549
9/18/2001,2001,9,18,484
9/19/2001,2001,9,19,523
9/20/2001,2001,9,20,510
9/21/2001,2001,9,21,490
9/22/2001,2001,9,22,481
9/23/2001,2001,9,23,488
9/24/2001,2001,9,24,482
9/25/2001,2001,9,25,433
9/26/2001,2001,9,26,449
9/27/2001,2001,9,27,470
9/28/2001,2001,9,28,496
9/29/2001,2001,9,29,488
9/30/2001,2001,9,30,498
10/1/2001,2001,10,1,503
10/2/2001,2001,10,2,499
10/3/2001,2001,10,3,518
10/4/2001,2001,10,4,468
10/5/2001,2001,10,5,452
10/6/2001,2001,10,6,440
10/7/2001,2001,10,7,459
10/8/2001,2001,10,8,472
10/9/2001,2001,10,9,443
10/10/2001,2001,10,10,388
10/11/2001,2001,10,11,367
10/12/2001,2001,10,12,399
10/13/2001,2001,10,13,413
10/14/2001,2001,10,14,379
10/15/2001,2001,10,15,369
10/16/2001,2001,10,16,328
10/17/2001,2001,10,17,323
10/18/2001,2001,10,18,325
10/19/2001,2001,10,19,294
10/20/2001,2001,10,20,300
10/21/2001,2001,10,21,344
10/22/2001,2001,10,22,302
10/23/2001,2001,10,23,342
10/24/2001,2001,10,24,322
10/25/2001,2001,10,25,306
10/26/2001,2001,10,26,324
10/27/2001,2001,10,27,310
10/28/2001,2001,10,28,317
10/29/2001,2001,10,29,315
10/30/2001,2001,10,30,343
10/31/2001,2001,10,31,553
11/1/2001,2001,11,1,586
11/2/2001,2001,11,2,378
11/3/2001,2001,11,3,297
11/4/2001,2001,11,4,260
11/5/2001,2001,11,5,255
11/6/2001,2001,11,6,275
11/7/2001,2001,11,7,297
11/8/2001,2001,11,8,307
11/9/2001,2001,11,9,315
11/10/2001,2001,11,10,328
11/11/2001,2001,11,11,334
11/12/2001,2001,11,12,327
11/13/2001,2001,11,13,316
11/14/2001,2001,11,14,332
11/15/2001,2001,11,15,462
11/16/2001,2001,11,16,446
11/17/2001,2001,11,17,443
11/18/2001,2001,11,18,421
11/19/2001,2001,11,19,410
11/20/2001,2001,11,20,484
11/21/2001,2001,11,21,582
11/22/2001,2001,11,22,559
11/23/2001,2001,11,23,628
11/24/2001,2001,11,24,568
11/25/2001,2001,11,25,549
11/26/2001,2001,11,26,541
11/27/2001,2001,11,27,520
11/28/2001,2001,11,28,455
11/29/2001,2001,11,29,448
11/30/2001,2001,11,30,501
12/1/2001,2001,12,1,513
12/2/2001,2001,12,2,457
12/3/2001,2001,12,3,454
12/4/2001,2001,12,4,458
12/5/2001,2001,12,5,497
12/6/2001,2001,12,6,564
12/7/2001,2001,12,7,622
12/8/2001,2001,12,8,618
12/9/2001,2001,12,9,594
12/10/2001,2001,12,10,588
12/11/2001,2001,12,11,581
12/12/2001,2001,12,12,571
12/13/2001,2001,12,13,573
12/14/2001,2001,12,14,554
12/15/2001,2001,12,15,558
12/16/2001,2001,12,16,561
12/17/2001,2001,12,17,564
12/18/2001,2001,12,18,550
12/19/2001,2001,12,19,553
12/20/2001,2001,12,20,538
12/21/2001,2001,12,21,532
12/22/2001,2001,12,22,549
12/23/2001,2001,12,23,528
12/24/2001,2001,12,24,515
12/25/2001,2001,12,25,533
12/26/2001,2001,12,26,521
12/27/2001,2001,12,27,515
12/28/2001,2001,12,28,520
12/29/2001,2001,12,29,541
12/30/2001,2001,12,30,625
12/31/2001,2001,12,31,577
1/1/2002,2002,1,1,555
1/2/2002,2002,1,2,542
1/3/2002,2002,1,3,565
1/4/2002,2002,1,4,582
1/5/2002,2002,1,5,561
1/6/2002,2002,1,6,549
1/7/2002,2002,1,7,553
1/8/2002,2002,1,8,562
1/9/2002,2002,1,9,589
1/10/2002,2002,1,10,641
1/11/2002,2002,1,11,658
1/12/2002,2002,1,12,645
1/13/2002,2002,1,13,648
1/14/2002,2002,1,14,647
1/15/2002,2002,1,15,610
1/16/2002,2002,1,16,616
1/17/2002,2002,1,17,648
1/18/2002,2002,1,18,639
1/19/2002,2002,1,19,721
1/20/2002,2002,1,20,803
1/21/2002,2002,1,21,822
1/22/2002,2002,1,22,836
1/23/2002,2002,1,23,563
1/24/2002,2002,1,24,356
1/25/2002,2002,1,25,321
1/26/2002,2002,1,26,306
1/27/2002,2002,1,27,298
1/28/2002,2002,1,28,393
1/29/2002,2002,1,29,529
1/30/2002,2002,1,30,548
1/31/2002,2002,1,31,607
2/1/2002,2002,2,1,547
2/2/2002,2002,2,2,592
2/3/2002,2002,2,3,623
2/4/2002,2002,2,4,638
2/5/2002,2002,2,5,636
2/6/2002,2002,2,6,620
2/7/2002,2002,2,7,582
2/8/2002,2002,2,8,551
2/9/2002,2002,2,9,531
2/10/2002,2002,2,10,519
2/11/2002,2002,2,11,532
2/12/2002,2002,2,12,495
2/13/2002,2002,2,13,457
2/14/2002,2002,2,14,461
2/15/2002,2002,2,15,441
2/16/2002,2002,2,16,422
2/17/2002,2002,2,17,424
2/18/2002,2002,2,18,425
2/19/2002,2002,2,19,419
2/20/2002,2002,2,20,415
2/21/2002,2002,2,21,419
2/22/2002,2002,2,22,410
2/23/2002,2002,2,23,480
2/24/2002,2002,2,24,547
2/25/2002,2002,2,25,544
2/26/2002,2002,2,26,538
2/27/2002,2002,2,27,532
2/28/2002,2002,2,28,538
3/1/2002,2002,3,1,459
3/2/2002,2002,3,2,539
3/3/2002,2002,3,3,571
3/4/2002,2002,3,4,585
3/5/2002,2002,3,5,571
3/6/2002,2002,3,6,580
3/7/2002,2002,3,7,511
3/8/2002,2002,3,8,485
3/9/2002,2002,3,9,518
3/10/2002,2002,3,10,550
3/11/2002,2002,3,11,546
3/12/2002,2002,3,12,474
3/13/2002,2002,3,13,406
3/14/2002,2002,3,14,404
3/15/2002,2002,3,15,521
3/16/2002,2002,3,16,578
3/17/2002,2002,3,17,603
3/18/2002,2002,3,18,584
3/19/2002,2002,3,19,526
3/20/2002,2002,3,20,513
3/21/2002,2002,3,21,487
3/22/2002,2002,3,22,423
3/23/2002,2002,3,23,411
3/24/2002,2002,3,24,444
3/25/2002,2002,3,25,472
3/26/2002,2002,3,26,496
3/27/2002,2002,3,27,443
3/28/2002,2002,3,28,423
3/29/2002,2002,3,29,423
3/30/2002,2002,3,30,482
3/31/2002,2002,3,31,515
4/1/2002,2002,4,1,530
4/2/2002,2002,4,2,527
4/3/2002,2002,4,3,436
4/4/2002,2002,4,4,449
4/5/2002,2002,4,5,513
4/6/2002,2002,4,6,494
4/7/2002,2002,4,7,622
4/8/2002,2002,4,8,592
4/9/2002,2002,4,9,554
4/10/2002,2002,4,10,548
4/11/2002,2002,4,11,536
4/12/2002,2002,4,12,525
4/13/2002,2002,4,13,528
4/14/2002,2002,4,14,522
4/15/2002,2002,4,15,532
4/16/2002,2002,4,16,526
4/17/2002,2002,4,17,558
4/18/2002,2002,4,18,538
4/19/2002,2002,4,19,510
4/20/2002,2002,4,20,474
4/21/2002,2002,4,21,492
4/22/2002,2002,4,22,512
4/23/2002,2002,4,23,475
4/24/2002,2002,4,24,457
4/25/2002,2002,4,25,495
4/26/2002,2002,4,26,570
4/27/2002,2002,4,27,562
4/28/2002,2002,4,28,572
4/29/2002,2002,4,29,590
4/30/2002,2002,4,30,580
5/1/2002,2002,5,1,591
5/2/2002,2002,5,2,623
5/3/2002,2002,5,3,615
5/4/2002,2002,5,4,654
5/5/2002,2002,5,5,653
5/6/2002,2002,5,6,640
5/7/2002,2002,5,7,624
5/8/2002,2002,5,8,621
5/9/2002,2002,5,9,637
5/10/2002,2002,5,10,631
5/11/2002,2002,5,11,628
5/12/2002,2002,5,12,621
5/13/2002,2002,5,13,645
5/14/2002,2002,5,14,1090
5/15/2002,2002,5,15,1240
5/16/2002,2002,5,16,867
5/17/2002,2002,5,17,684
5/18/2002,2002,5,18,669
5/19/2002,2002,5,19,656
5/20/2002,2002,5,20,671
5/21/2002,2002,5,21,639
5/22/2002,2002,5,22,608
5/23/2002,2002,5,23,612
5/24/2002,2002,5,24,623
5/25/2002,2002,5,25,631
5/26/2002,2002,5,26,644
5/27/2002,2002,5,27,705
5/28/2002,2002,5,28,696
5/29/2002,2002,5,29,662
5/30/2002,2002,5,30,627
5/31/2002,2002,5,31,609
6/1/2002,2002,6,1,595
6/2/2002,2002,6,2,625
6/3/2002,2002,6,3,673
6/4/2002,2002,6,4,706
6/5/2002,2002,6,5,696
6/6/2002,2002,6,6,721
6/7/2002,2002,6,7,708
6/8/2002,2002,6,8,694
6/9/2002,2002,6,9,697
6/10/2002,2002,6,10,709
6/11/2002,2002,6,11,688
6/12/2002,2002,6,12,737
6/13/2002,2002,6,13,762
6/14/2002,2002,6,14,776
6/15/2002,2002,6,15,893
6/16/2002,2002,6,16,727
6/17/2002,2002,6,17,725
6/18/2002,2002,6,18,710
6/19/2002,2002,6,19,670
6/20/2002,2002,6,20,657
6/21/2002,2002,6,21,644
6/22/2002,2002,6,22,673
6/23/2002,2002,6,23,754
6/24/2002,2002,6,24,695
6/25/2002,2002,6,25,676
6/26/2002,2002,6,26,645
6/27/2002,2002,6,27,584
6/28/2002,2002,6,28,565
6/29/2002,2002,6,29,577
6/30/2002,2002,6,30,564
7/1/2002,2002,7,1,561
7/2/2002,2002,7,2,501
7/3/2002,2002,7,3,432
7/4/2002,2002,7,4,435
7/5/2002,2002,7,5,462
7/6/2002,2002,7,6,474
7/7/2002,2002,7,7,476
7/8/2002,2002,7,8,492
7/9/2002,2002,7,9,501
7/10/2002,2002,7,10,493
7/11/2002,2002,7,11,631
7/12/2002,2002,7,12,610
7/13/2002,2002,7,13,579
7/14/2002,2002,7,14,567
7/15/2002,2002,7,15,568
7/16/2002,2002,7,16,547
7/17/2002,2002,7,17,485
7/18/2002,2002,7,18,465
7/19/2002,2002,7,19,522
7/20/2002,2002,7,20,570
7/21/2002,2002,7,21,653
7/22/2002,2002,7,22,568
7/23/2002,2002,7,23,472
7/24/2002,2002,7,24,349
7/25/2002,2002,7,25,342
7/26/2002,2002,7,26,326
7/27/2002,2002,7,27,337
7/28/2002,2002,7,28,299
7/29/2002,2002,7,29,279
7/30/2002,2002,7,30,376
7/31/2002,2002,7,31,398
8/1/2002,2002,8,1,403
8/2/2002,2002,8,2,471
8/3/2002,2002,8,3,1060
8/4/2002,2002,8,4,653
8/5/2002,2002,8,5,543
8/6/2002,2002,8,6,389
8/7/2002,2002,8,7,504
8/8/2002,2002,8,8,331
8/9/2002,2002,8,9,197
8/10/2002,2002,8,10,219
8/11/2002,2002,8,11,281
8/12/2002,2002,8,12,301
8/13/2002,2002,8,13,324
8/14/2002,2002,8,14,398
8/15/2002,2002,8,15,443
8/16/2002,2002,8,16,463
8/17/2002,2002,8,17,462
8/18/2002,2002,8,18,485
8/19/2002,2002,8,19,509
8/20/2002,2002,8,20,508
8/21/2002,2002,8,21,536
8/22/2002,2002,8,22,538
8/23/2002,2002,8,23,535
8/24/2002,2002,8,24,540
8/25/2002,2002,8,25,521
8/26/2002,2002,8,26,476
8/27/2002,2002,8,27,439
8/28/2002,2002,8,28,439
8/29/2002,2002,8,29,446
8/30/2002,2002,8,30,442
8/31/2002,2002,8,31,420
9/1/2002,2002,9,1,422
9/2/2002,2002,9,2,424
9/3/2002,2002,9,3,417
9/4/2002,2002,9,4,371
9/5/2002,2002,9,5,364
9/6/2002,2002,9,6,415
9/7/2002,2002,9,7,408
9/8/2002,2002,9,8,383
9/9/2002,2002,9,9,500
9/10/2002,2002,9,10,939
9/11/2002,2002,9,11,1100
9/12/2002,2002,9,12,821
9/13/2002,2002,9,13,952
9/14/2002,2002,9,14,560
9/15/2002,2002,9,15,294
9/16/2002,2002,9,16,264
9/17/2002,2002,9,17,280
9/18/2002,2002,9,18,255
9/19/2002,2002,9,19,299
9/20/2002,2002,9,20,233
9/21/2002,2002,9,21,179
9/22/2002,2002,9,22,208
9/23/2002,2002,9,23,201
9/24/2002,2002,9,24,212
9/25/2002,2002,9,25,177
9/26/2002,2002,9,26,166
9/27/2002,2002,9,27,198
9/28/2002,2002,9,28,216
9/29/2002,2002,9,29,240
9/30/2002,2002,9,30,249
10/1/2002,2002,10,1,200
10/2/2002,2002,10,2,180
10/3/2002,2002,10,3,169
10/4/2002,2002,10,4,160
10/5/2002,2002,10,5,151
10/6/2002,2002,10,6,201
10/7/2002,2002,10,7,234
10/8/2002,2002,10,8,225
10/9/2002,2002,10,9,181
10/10/2002,2002,10,10,173
10/11/2002,2002,10,11,169
10/12/2002,2002,10,12,181
10/13/2002,2002,10,13,180
10/14/2002,2002,10,14,192
10/15/2002,2002,10,15,220
10/16/2002,2002,10,16,209
10/17/2002,2002,10,17,195
10/18/2002,2002,10,18,172
10/19/2002,2002,10,19,154
10/20/2002,2002,10,20,139
10/21/2002,2002,10,21,115
10/22/2002,2002,10,22,127
10/23/2002,2002,10,23,156
10/24/2002,2002,10,24,383
10/25/2002,2002,10,25,239
10/26/2002,2002,10,26,200
10/27/2002,2002,10,27,353
10/28/2002,2002,10,28,321
10/29/2002,2002,10,29,309
10/30/2002,2002,10,30,322
10/31/2002,2002,10,31,323
11/1/2002,2002,11,1,324
11/2/2002,2002,11,2,299
11/3/2002,2002,11,3,268
11/4/2002,2002,11,4,275
11/5/2002,2002,11,5,344
11/6/2002,2002,11,6,327
11/7/2002,2002,11,7,331
11/8/2002,2002,11,8,377
11/9/2002,2002,11,9,377
11/10/2002,2002,11,10,446
11/11/2002,2002,11,11,400
11/12/2002,2002,11,12,396
11/13/2002,2002,11,13,428
11/14/2002,2002,11,14,421
11/15/2002,2002,11,15,401
11/16/2002,2002,11,16,393
11/17/2002,2002,11,17,370
11/18/2002,2002,11,18,381
11/19/2002,2002,11,19,362
11/20/2002,2002,11,20,331
11/21/2002,2002,11,21,327
11/22/2002,2002,11,22,327
11/23/2002,2002,11,23,334
11/24/2002,2002,11,24,343
11/25/2002,2002,11,25,344
11/26/2002,2002,11,26,355
11/27/2002,2002,11,27,364
11/28/2002,2002,11,28,365
11/29/2002,2002,11,29,357
11/30/2002,2002,11,30,357
12/1/2002,2002,12,1,383
12/2/2002,2002,12,2,390
12/3/2002,2002,12,3,471
12/4/2002,2002,12,4,491
12/5/2002,2002,12,5,463
12/6/2002,2002,12,6,475
12/7/2002,2002,12,7,498
12/8/2002,2002,12,8,487
12/9/2002,2002,12,9,493
12/10/2002,2002,12,10,478
12/11/2002,2002,12,11,439
12/12/2002,2002,12,12,405
12/13/2002,2002,12,13,413
12/14/2002,2002,12,14,413
12/15/2002,2002,12,15,401
12/16/2002,2002,12,16,410
12/17/2002,2002,12,17,417
12/18/2002,2002,12,18,429
12/19/2002,2002,12,19,472
12/20/2002,2002,12,20,482
12/21/2002,2002,12,21,442
12/22/2002,2002,12,22,401
12/23/2002,2002,12,23,417
12/24/2002,2002,12,24,434
12/25/2002,2002,12,25,453
12/26/2002,2002,12,26,457
12/27/2002,2002,12,27,460
12/28/2002,2002,12,28,447
12/29/2002,2002,12,29,421
12/30/2002,2002,12,30,426
12/31/2002,2002,12,31,417
1/1/2003,2003,1,1,406
1/2/2003,2003,1,2,401
1/3/2003,2003,1,3,402
1/4/2003,2003,1,4,399
1/5/2003,2003,1,5,400
1/6/2003,2003,1,6,401
1/7/2003,2003,1,7,407
1/8/2003,2003,1,8,432
1/9/2003,2003,1,9,450
1/10/2003,2003,1,10,468
1/11/2003,2003,1,11,448
1/12/2003,2003,1,12,437
1/13/2003,2003,1,13,432
1/14/2003,2003,1,14,463
1/15/2003,2003,1,15,486
1/16/2003,2003,1,16,487
1/17/2003,2003,1,17,487
1/18/2003,2003,1,18,468
1/19/2003,2003,1,19,434
1/20/2003,2003,1,20,432
1/21/2003,2003,1,21,438
1/22/2003,2003,1,22,437
1/23/2003,2003,1,23,435
1/24/2003,2003,1,24,439
1/25/2003,2003,1,25,446
1/26/2003,2003,1,26,463
1/27/2003,2003,1,27,468
1/28/2003,2003,1,28,469
1/29/2003,2003,1,29,469
1/30/2003,2003,1,30,472
1/31/2003,2003,1,31,469
2/1/2003,2003,2,1,475
2/2/2003,2003,2,2,489
2/3/2003,2003,2,3,497
2/4/2003,2003,2,4,504
2/5/2003,2003,2,5,522
2/6/2003,2003,2,6,536
2/7/2003,2003,2,7,512
2/8/2003,2003,2,8,470
2/9/2003,2003,2,9,451
2/10/2003,2003,2,10,442
2/11/2003,2003,2,11,398
2/12/2003,2003,2,12,384
2/13/2003,2003,2,13,428
2/14/2003,2003,2,14,547
2/15/2003,2003,2,15,539
2/16/2003,2003,2,16,564
2/17/2003,2003,2,17,533
2/18/2003,2003,2,18,504
2/19/2003,2003,2,19,454
2/20/2003,2003,2,20,549
2/21/2003,2003,2,21,550
2/22/2003,2003,2,22,496
2/23/2003,2003,2,23,494
2/24/2003,2003,2,24,501
2/25/2003,2003,2,25,443
2/26/2003,2003,2,26,369
2/27/2003,2003,2,27,397
2/28/2003,2003,2,28,385
3/1/2003,2003,3,1,421
3/2/2003,2003,3,2,414
3/3/2003,2003,3,3,404
3/4/2003,2003,3,4,362
3/5/2003,2003,3,5,323
3/6/2003,2003,3,6,299
3/7/2003,2003,3,7,319
3/8/2003,2003,3,8,360
3/9/2003,2003,3,9,378
3/10/2003,2003,3,10,384
3/11/2003,2003,3,11,347
3/12/2003,2003,3,12,330
3/13/2003,2003,3,13,343
3/14/2003,2003,3,14,368
3/15/2003,2003,3,15,416
3/16/2003,2003,3,16,416
3/17/2003,2003,3,17,432
3/18/2003,2003,3,18,407
3/19/2003,2003,3,19,563
3/20/2003,2003,3,20,442
3/21/2003,2003,3,21,811
3/22/2003,2003,3,22,488
3/23/2003,2003,3,23,474
3/24/2003,2003,3,24,465
3/25/2003,2003,3,25,445
3/26/2003,2003,3,26,405
3/27/2003,2003,3,27,394
3/28/2003,2003,3,28,485
3/29/2003,2003,3,29,503
3/30/2003,2003,3,30,469
3/31/2003,2003,3,31,466
4/1/2003,2003,4,1,425
4/2/2003,2003,4,2,411
4/3/2003,2003,4,3,403
4/4/2003,2003,4,4,399
4/5/2003,2003,4,5,349
4/6/2003,2003,4,6,331
4/7/2003,2003,4,7,338
4/8/2003,2003,4,8,354
4/9/2003,2003,4,9,367
4/10/2003,2003,4,10,379
4/11/2003,2003,4,11,388
4/12/2003,2003,4,12,416
4/13/2003,2003,4,13,436
4/14/2003,2003,4,14,447
4/15/2003,2003,4,15,468
4/16/2003,2003,4,16,574
4/17/2003,2003,4,17,736
4/18/2003,2003,4,18,884
4/19/2003,2003,4,19,775
4/20/2003,2003,4,20,799
4/21/2003,2003,4,21,784
4/22/2003,2003,4,22,726
4/23/2003,2003,4,23,668
4/24/2003,2003,4,24,673
4/25/2003,2003,4,25,711
4/26/2003,2003,4,26,624
4/27/2003,2003,4,27,555
4/28/2003,2003,4,28,587
4/29/2003,2003,4,29,649
4/30/2003,2003,4,30,708
5/1/2003,2003,5,1,857
5/2/2003,2003,5,2,879
5/3/2003,2003,5,3,802
5/4/2003,2003,5,4,771
5/5/2003,2003,5,5,708
5/6/2003,2003,5,6,589
5/7/2003,2003,5,7,559
5/8/2003,2003,5,8,527
5/9/2003,2003,5,9,531
5/10/2003,2003,5,10,533
5/11/2003,2003,5,11,521
5/12/2003,2003,5,12,534
5/13/2003,2003,5,13,537
5/14/2003,2003,5,14,539
5/15/2003,2003,5,15,968
5/16/2003,2003,5,16,1260
5/17/2003,2003,5,17,878
5/18/2003,2003,5,18,727
5/19/2003,2003,5,19,693
5/20/2003,2003,5,20,634
5/21/2003,2003,5,21,604
5/22/2003,2003,5,22,612
5/23/2003,2003,5,23,660
5/24/2003,2003,5,24,619
5/25/2003,2003,5,25,615
5/26/2003,2003,5,26,667
5/27/2003,2003,5,27,1170
5/28/2003,2003,5,28,932
5/29/2003,2003,5,29,1040
5/30/2003,2003,5,30,1040
5/31/2003,2003,5,31,833
6/1/2003,2003,6,1,732
6/2/2003,2003,6,2,669
6/3/2003,2003,6,3,611
6/4/2003,2003,6,4,608
6/5/2003,2003,6,5,530
