year,collno,date ,rm,reach,month,dom,yoy.alive,adult.alive,hatchery.alive,yoy.dead,adult.dead,hatchery.dead,total.alive,total.dead,total
2012,TJA12-040,8/1/2012,152.5,Isleta,8,1,0,0,0,0,0,0,0,0,0
2012,TJA12-040,8/1/2012,152.5,Isleta,8,1,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.6,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.7,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.7,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.7,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.7,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.8,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.8,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.8,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.9,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.9,Isleta,8,2,0,0,1,0,0,0,1,0,1
2012,WJR12-1129,8/2/2012,164.9,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.9,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.9,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,164.9,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,165,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,165,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,165.1,Isleta,8,2,0,1,0,0,0,0,1,0,1
2012,WJR12-1129,8/2/2012,165.1,Isleta,8,2,0,1,0,0,0,0,1,0,1
2012,WJR12-1129,8/2/2012,165.2,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,165.2,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,165.2,Isleta,8,2,0,1,0,0,0,0,1,0,1
2012,WJR12-1129,8/2/2012,165.3,Isleta,8,2,0,7,1,0,0,0,8,0,8
2012,WJR12-1129,8/2/2012,165.4,Isleta,8,2,0,3,0,0,0,0,3,0,3
2012,WJR12-1129,8/2/2012,165.4,Isleta,8,2,0,5,0,0,1,0,5,1,6
2012,WJR12-1129,8/2/2012,165.5,Isleta,8,2,0,23,3,0,0,0,26,0,26
2012,WJR12-1129,8/2/2012,165.5,Isleta,8,2,0,1,0,0,0,0,1,0,1
2012,WJR12-1129,8/2/2012,165.5,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,165.5,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,165.3,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,165.2,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1129,8/2/2012,165.2,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,134.9,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135,Isleta,8,2,0,1,0,0,0,0,1,0,1
2012,JMB12-08,8/2/2012,135,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.1,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.1,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.2,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.2,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.2,Isleta,8,2,0,3,0,0,0,0,3,0,3
2012,JMB12-08,8/2/2012,135.2,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.3,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.4,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.5,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.6,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.6,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.6,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.7,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.7,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.7,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.8,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.8,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.9,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.9,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.1,Isleta,8,2,0,1,0,0,0,0,1,0,1
2012,JMB12-08,8/2/2012,136.1,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.2,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.2,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.2,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.2,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.3,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.3,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.3,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.3,Isleta,8,2,0,0,0,0,1,0,0,1,1
2012,JMB12-08,8/2/2012,136.3,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.3,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.3,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.4,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.4,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.4,Isleta,8,2,0,0,0,0,1,0,0,1,1
2012,JMB12-08,8/2/2012,136.4,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.4,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.5,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,135.5,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.5,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.6,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.6,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.6,Isleta,8,2,0,1,0,0,0,0,1,0,1
2012,JMB12-08,8/2/2012,136.7,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.7,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.7,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.7,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.8,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.8,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.8,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,JMB12-08,8/2/2012,136.9,Isleta,8,2,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,165.6,Isleta,8,3,0,55,2,0,0,0,57,0,57
2012,WJR12-1130,8/3/2012,165.6,Isleta,8,3,1,505,9,0,7,1,515,8,523
2012,WJR12-1130,8/3/2012,165.6,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,165.7,Isleta,8,3,0,63,0,0,0,0,63,0,63
2012,WJR12-1130,8/3/2012,165.7,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,165.8,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,165.8,Isleta,8,3,0,1,0,0,0,0,1,0,1
2012,WJR12-1130,8/3/2012,166.5,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,166.5,Isleta,8,3,0,3,0,0,0,0,3,0,3
2012,WJR12-1130,8/3/2012,166.4,Isleta,8,3,0,0,1,0,0,0,1,0,1
2012,WJR12-1130,8/3/2012,166.4,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,166.4,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,166.3,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,166.3,Isleta,8,3,0,1,0,0,0,0,1,0,1
2012,WJR12-1130,8/3/2012,166.3,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,166.3,Isleta,8,3,0,1,0,0,0,0,1,0,1
2012,WJR12-1130,8/3/2012,166.3,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,166.2,Isleta,8,3,0,9,0,0,0,0,9,0,9
2012,WJR12-1130,8/3/2012,166.2,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,166.1,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,166.1,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,166,Isleta,8,3,0,0,0,0,0,0,0,0,0
2012,WJR12-1130,8/3/2012,166,Isleta,8,3,0,20,0,0,0,0,20,0,20
2012,WJR12-1130,8/3/2012,166,Isleta,8,3,0,8,0,0,0,0,8,0,8
2012,WJR12-1130,8/3/2012,165.8,Isleta,8,3,0,0,0,0,2,0,0,2,2
2012,WJR12-1131,8/4/2012,92.6,San Acacia,8,4,0,0,2,0,1,0,2,1,3
2012,WJR12-1131,8/4/2012,92.7,San Acacia,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1131,8/4/2012,92.7,San Acacia,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1131,8/4/2012,92.8,San Acacia,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1131,8/4/2012,92.8,San Acacia,8,4,0,0,1,0,0,0,1,0,1
2012,WJR12-1132,8/4/2012,137,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.2,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.3,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.3,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.3,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.3,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.3,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.3,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.4,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.4,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.4,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.5,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.5,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.5,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.5,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.6,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.6,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.6,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.7,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.7,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.7,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.7,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.8,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.8,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.9,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.9,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,137.9,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,138,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,WJR12-1132,8/4/2012,138,Isleta,8,4,0,0,0,0,0,0,0,0,0
2012,TJA12-035A,7/16/2012,138.1,Isleta,7,16,0,0,0,0,0,0,0,0,0
2012,TJA12-035A,7/16/2012,152.7,Isleta,7,16,0,0,0,0,0,0,0,0,0
2012,TJA12-035A,7/16/2012,152.7,Isleta,7,16,0,2,1,0,0,0,3,0,3
2012,TJA12-035A,7/16/2012,152.7,Isleta,7,16,0,4,0,0,0,0,4,0,4
2012,TJA12-035A,7/16/2012,152.8,Isleta,7,16,0,0,0,0,0,0,0,0,0
2012,TJA12-035A,7/16/2012,152.8,Isleta,7,16,0,0,0,0,0,0,0,0,0
2012,TJA12-035A,7/16/2012,152.8,Isleta,7,16,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.1,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.2,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.3,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.3,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.3,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.4,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.5,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.6,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.6,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.6,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.7,San Acacia,8,7,2,0,0,0,0,0,2,0,2
2012,TJA12-041,8/7/2012,79.7,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,79.9,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,80,San Acacia,8,7,1,0,0,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,80,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,80.1,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,80.1,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,80.1,San Acacia,8,7,3,0,0,0,0,0,3,0,3
2012,TJA12-041,8/7/2012,80.3,San Acacia,8,7,1,0,1,0,0,0,2,0,2
2012,TJA12-041,8/7/2012,80.4,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,80.5,San Acacia,8,7,6,0,0,0,0,0,6,0,6
2012,TJA12-041,8/7/2012,80.5,San Acacia,8,7,2,0,0,0,0,0,2,0,2
2012,TJA12-041,8/7/2012,80.6,San Acacia,8,7,2,0,0,0,0,0,2,0,2
2012,TJA12-041,8/7/2012,80.7,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,80.8,San Acacia,8,7,6,1,0,0,0,0,7,0,7
2012,TJA12-041,8/7/2012,80.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.1,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.1,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.1,San Acacia,8,7,0,1,0,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,81.2,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.3,San Acacia,8,7,1,0,0,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,81.3,San Acacia,8,7,12,1,0,0,0,0,13,0,13
2012,TJA12-041,8/7/2012,81.3,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.4,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.4,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.5,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.5,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.6,San Acacia,8,7,1,0,0,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,81.7,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.8,San Acacia,8,7,1,0,0,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,81.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.9,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,81.9,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,82,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,82.1,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,82.2,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,82.2,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,82.3,San Acacia,8,7,10,0,0,0,0,0,10,0,10
2012,TJA12-041,8/7/2012,82.4,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,82.5,San Acacia,8,7,3,0,0,0,0,0,3,0,3
2012,TJA12-041,8/7/2012,82.5,San Acacia,8,7,1,0,0,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,82.6,San Acacia,8,7,1,0,0,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,82.6,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,82.6,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,82.7,San Acacia,8,7,5,0,0,0,0,0,5,0,5
2012,TJA12-041,8/7/2012,82.8,San Acacia,8,7,1,0,0,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,82.8,San Acacia,8,7,4,0,0,0,0,0,4,0,4
2012,TJA12-041,8/7/2012,82.9,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,82.9,San Acacia,8,7,6,0,0,0,0,0,6,0,6
2012,TJA12-041,8/7/2012,82.9,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83,San Acacia,8,7,5,0,0,0,0,0,5,0,5
2012,TJA12-041,8/7/2012,83,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.1,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.1,San Acacia,8,7,5,0,1,0,0,0,6,0,6
2012,TJA12-041,8/7/2012,83.2,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.2,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.3,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.4,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.4,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.5,San Acacia,8,7,2,0,0,0,0,0,2,0,2
2012,TJA12-041,8/7/2012,83.5,San Acacia,8,7,0,0,0,0,1,0,0,1,1
2012,TJA12-041,8/7/2012,83.6,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.7,San Acacia,8,7,0,1,0,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,83.7,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,83.9,San Acacia,8,7,0,1,0,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,84,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,84.1,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,84.2,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,84.2,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,84.3,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,84.3,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,84.4,San Acacia,8,7,0,0,1,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,84.4,San Acacia,8,7,0,1,0,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,84.5,San Acacia,8,7,0,0,1,0,0,0,1,0,1
2012,TJA12-041,8/7/2012,84.5,San Acacia,8,7,0,0,0,0,1,0,0,1,1
2012,TJA12-041,8/7/2012,84.7,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,84.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,84.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,84.9,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,85,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,85,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,85.1,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,85.2,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,85.2,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,85.3,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,85.5,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,85.6,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,85.7,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,85.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,85.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,86,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,86.1,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,86.2,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,86.3,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,86.3,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,86.4,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,86.4,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,86.8,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,86.9,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,87,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,87,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,87,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,87.1,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,TJA12-041,8/7/2012,87.1,San Acacia,8,7,0,0,0,0,0,0,0,0,0
2012,WJR12-1133,8/8/2012,102.4,San Acacia,8,8,0,0,0,0,0,0,0,0,0
2012,WJR12-1133,8/8/2012,102.3,San Acacia,8,8,0,0,0,0,0,0,0,0,0
